high,timestamp,volume,low,close,open
29372.82,1609540020,0.67426939,29354.97,29354.97,29357.37
29372.54,1609540080,0.45862369,29364.29,29372.54,29364.29
29386.30,1609540140,5.35283352,29343.16,29343.16,29372.54
29361.42,1609540200,0.94595540,29335.28,29361.42,29343.27
29385.29,1609540260,0.36502352,29354.30,29368.49,29361.42
29391.66,1609540320,0.82802551,29371.69,29385.07,29383.22
29390.15,1609540380,1.82458698,29376.57,29376.62,29376.58
29394.29,1609540440,2.27666003,29376.62,29376.73,29376.62
29394.28,1609540500,0.70535445,29376.74,29392.43,29392.43
29394.29,1609540560,0.83036271,29376.75,29387.49,29392.43
29383.80,1609540620,6.61725431,29337.48,29337.48,29383.80
29358.06,1609540680,4.52419625,29319.12,29334.93,29337.47
29377.30,1609540740,1.30056555,29322.18,29377.30,29334.86
29402.55,1609540800,2.16141812,29361.12,29402.55,29377.30
29402.55,1609540860,12.45812823,29368.27,29388.44,29402.55
29395.51,1609540920,0.41911268,29370.52,29395.51,29394.84
29402.55,1609540980,0.70993042,29379.34,29398.92,29379.34
29406.00,1609541040,16.09541667,29386.27,29391.72,29398.92
29395.74,1609541100,2.91460838,29376.48,29376.50,29391.72
29384.12,1609541160,1.71113635,29369.91,29371.40,29384.12
29377.21,1609541220,7.20787922,29361.37,29361.37,29371.84
29361.37,1609541280,3.57302131,29340.21,29350.94,29361.37
29365.03,1609541340,2.47156715,29330.63,29345.76,29340.67
29365.02,1609541400,2.98614356,29348.23,29349.27,29363.48
29362.72,1609541460,1.15991004,29343.67,29354.32,29351.90
29372.74,1609541520,1.47038631,29354.33,29372.23,29360.39
29377.55,1609541580,1.08906499,29358.27,29359.86,29372.23
29394.66,1609541640,1.72703828,29374.20,29394.66,29376.07
29385.75,1609541700,5.70506611,29338.56,29350.01,29376.83
29358.13,1609541760,4.86563319,29324.01,29343.22,29356.97
29357.73,1609541820,0.63197595,29335.50,29340.65,29335.50
29358.10,1609541880,0.78137743,29340.65,29349.38,29357.43
29363.64,1609541940,5.79378844,29340.67,29355.57,29349.38
29356.87,1609542000,7.27210505,29326.11,29339.61,29352.50
29354.37,1609542060,1.50688650,29332.22,29345.81,29339.61
29379.56,1609542120,1.06895600,29336.62,29379.56,29336.62
29379.56,1609542180,3.72261679,29361.83,29371.18,29379.56
29380.19,1609542240,2.19609324,29361.85,29380.19,29361.85
29380.19,1609542300,3.04308790,29364.55,29364.55,29380.19
29378.83,1609542360,1.44660163,29354.83,29376.61,29354.83
29384.09,1609542420,4.54946887,29364.71,29384.09,29376.61
29387.30,1609542480,2.42357380,29348.72,29359.97,29370.28
29370.73,1609542540,2.86326124,29348.64,29369.55,29359.97
29375.18,1609542600,3.78608547,29352.81,29375.18,29361.18
29370.50,1609542660,4.46650499,29356.22,29370.50,29365.79
29370.35,1609542720,0.76150754,29357.72,29368.96,29359.94
29362.36,1609542780,1.30919093,29344.65,29358.55,29362.36
29355.39,1609542840,3.68056025,29321.40,29338.60,29349.45
29347.75,1609542900,3.91946556,29321.41,29324.05,29338.60
29325.59,1609542960,2.42113478,29311.32,29318.89,29324.05
29356.00,1609543020,1.64599402,29318.72,29347.92,29318.72
29376.63,1609543080,5.52902269,29338.66,29367.28,29338.66
29385.33,1609543140,0.42622426,29357.73,29385.33,29357.73
29398.36,1609543200,0.44748119,29364.73,29388.09,29364.73
29404.89,1609543260,5.41044614,29374.78,29374.78,29387.18
29392.07,1609543320,4.78506328,29339.19,29368.40,29375.35
29387.62,1609543380,4.66496835,29357.58,29357.58,29368.40
29372.92,1609543440,2.62217212,29351.33,29371.45,29367.23
29371.45,1609543500,0.23777418,29360.25,29369.79,29371.45
29374.37,1609543560,2.54351560,29360.59,29373.64,29369.79
29383.89,1609543620,7.99211042,29353.81,29366.21,29361.24
29380.58,1609543680,4.94997695,29353.82,29372.59,29353.82
29380.58,1609543740,2.85462895,29356.32,29380.58,29356.33
29380.58,1609543800,0.76708291,29357.65,29378.82,29371.65
29398.42,1609543860,3.49169720,29367.83,29384.51,29368.38
29414.81,1609543920,3.59514075,29384.51,29405.35,29384.51
29416.64,1609543980,2.31719019,29405.34,29409.32,29405.34
29423.00,1609544040,1.97685005,29399.66,29411.49,29409.32
29423.97,1609544100,5.52088307,29401.28,29403.08,29421.07
29426.65,1609544160,1.20492473,29407.84,29424.22,29408.23
29434.27,1609544220,3.63868426,29409.63,29409.63,29424.22
29423.45,1609544280,1.89122826,29398.09,29416.20,29409.64
29420.88,1609544340,3.91051278,29395.92,29420.88,29402.96
29416.45,1609544400,6.49062614,29403.24,29405.81,29408.88
29420.88,1609544460,6.52561594,29407.29,29420.88,29408.77
29403.72,1609544520,4.87270682,29370.44,29394.84,29403.34
29396.33,1609544580,3.68502098,29358.44,29373.10,29376.52
29385.45,1609544640,2.83217809,29353.14,29360.92,29353.14
29375.08,1609544700,0.80041992,29357.17,29357.17,29369.20
29378.11,1609544760,1.72456327,29361.38,29361.58,29361.38
29361.58,1609544820,4.78410550,29341.17,29347.53,29361.58
29360.69,1609544880,2.01642876,29347.97,29356.86,29347.97
29379.58,1609544940,2.62208007,29349.42,29365.80,29349.42
29385.14,1609545000,9.35711696,29351.28,29380.64,29362.18
29387.49,1609545060,1.74171791,29364.72,29386.84,29387.49
29383.42,1609545120,5.73361456,29372.26,29378.74,29383.42
29378.08,1609545180,2.39875647,29369.02,29377.49,29372.78
29388.28,1609545240,4.32994798,29376.04,29376.04,29377.49
29398.72,1609545300,4.79467115,29383.38,29390.92,29383.38
29402.92,1609545360,1.05232209,29384.51,29402.92,29384.51
29408.73,1609545420,1.60188866,29394.34,29399.58,29402.92
29408.73,1609545480,5.77991822,29394.12,29408.73,29403.00
29417.64,1609545540,0.97121388,29396.92,29402.64,29397.02
